,fname,labels,mids
3330,321581,['Burping_and_eructation'],/m/03q5_w
3331,404502,['Burping_and_eructation'],/m/03q5_w
3332,85435,['Burping_and_eructation'],/m/03q5_w
3333,346022,['Burping_and_eructation'],/m/03q5_w
3334,328123,"['Burping_and_eructation', 'Breathing']","/m/03q5_w,/m/0lyf6"
3335,187333,['Burping_and_eructation'],/m/03q5_w
3336,250087,['Burping_and_eructation'],/m/03q5_w
3337,85727,"['Burping_and_eructation', 'Breathing']","/m/03q5_w,/m/0lyf6"
3338,158443,['Burping_and_eructation'],/m/03q5_w
3342,426897,['Burping_and_eructation'],/m/03q5_w
3343,222022,['Burping_and_eructation'],/m/03q5_w
3344,332913,['Burping_and_eructation'],/m/03q5_w
3345,331630,['Burping_and_eructation'],/m/03q5_w
3346,215572,['Burping_and_eructation'],/m/03q5_w
3347,176725,['Burping_and_eructation'],/m/03q5_w
3348,362354,['Burping_and_eructation'],/m/03q5_w
3349,399800,['Burping_and_eructation'],/m/03q5_w
3350,408080,['Burping_and_eructation'],/m/03q5_w
3351,344335,['Burping_and_eructation'],/m/03q5_w
3352,391627,['Burping_and_eructation'],/m/03q5_w
3353,426898,['Burping_and_eructation'],/m/03q5_w
3354,425208,['Burping_and_eructation'],/m/03q5_w
3355,348968,['Burping_and_eructation'],/m/03q5_w
3357,187334,['Burping_and_eructation'],/m/03q5_w
3358,340868,['Burping_and_eructation'],/m/03q5_w
3359,178850,['Burping_and_eructation'],/m/03q5_w
3360,180012,"['Burping_and_eructation', 'Hi-hat', 'Bass_drum']","/m/03q5_w,/m/03qtq,/m/0bm02"
3361,391296,['Burping_and_eructation'],/m/03q5_w
3362,16753,['Burping_and_eructation'],/m/03q5_w
3363,186770,['Burping_and_eructation'],/m/03q5_w
3364,264461,['Burping_and_eructation'],/m/03q5_w
3365,180377,['Burping_and_eructation'],/m/03q5_w
3366,400890,['Burping_and_eructation'],/m/03q5_w
3367,167139,['Burping_and_eructation'],/m/03q5_w
3368,61577,['Burping_and_eructation'],/m/03q5_w
3370,90219,['Burping_and_eructation'],/m/03q5_w
3371,416969,['Burping_and_eructation'],/m/03q5_w
3372,326377,['Burping_and_eructation'],/m/03q5_w
3373,323167,['Burping_and_eructation'],/m/03q5_w
3374,26763,['Burping_and_eructation'],/m/03q5_w
3375,346147,['Burping_and_eructation'],/m/03q5_w
3376,158442,['Burping_and_eructation'],/m/03q5_w
3377,346146,['Burping_and_eructation'],/m/03q5_w
3378,426899,['Burping_and_eructation'],/m/03q5_w
3379,360371,['Burping_and_eructation'],/m/03q5_w
3380,383784,['Burping_and_eructation'],/m/03q5_w
3381,366311,"['Burping_and_eructation', 'Breathing']","/m/03q5_w,/m/0lyf6"
3382,66320,['Burping_and_eructation'],/m/03q5_w
3383,426954,"['Stomach_rumble', 'Burping_and_eructation']","/m/01g90h,/m/03q5_w"
3384,345746,"['Burping_and_eructation', 'Mallet_percussion']","/m/03q5_w,/m/0j45pbj"
3385,334136,['Burping_and_eructation'],/m/03q5_w
3386,26762,['Burping_and_eructation'],/m/03q5_w
3387,201722,['Burping_and_eructation'],/m/03q5_w
3388,214451,['Burping_and_eructation'],/m/03q5_w
3389,415070,['Burping_and_eructation'],/m/03q5_w
3390,110658,['Burping_and_eructation'],/m/03q5_w
3392,178612,['Burping_and_eructation'],/m/03q5_w
3393,110431,['Burping_and_eructation'],/m/03q5_w
3395,235178,['Burping_and_eructation'],/m/03q5_w
3396,171254,['Burping_and_eructation'],/m/03q5_w
3397,43884,['Burping_and_eructation'],/m/03q5_w
3398,66638,['Burping_and_eructation'],/m/03q5_w
3399,365697,"['Burping_and_eructation', 'Breathing']","/m/03q5_w,/m/0lyf6"
3400,221851,['Burping_and_eructation'],/m/03q5_w
3401,317014,['Burping_and_eructation'],/m/03q5_w
3402,170487,['Burping_and_eructation'],/m/03q5_w
3403,132717,"['Burping_and_eructation', 'Breathing']","/m/03q5_w,/m/0lyf6"
3404,277044,['Burping_and_eructation'],/m/03q5_w
3405,403230,['Burping_and_eructation'],/m/03q5_w
3406,114585,['Burping_and_eructation'],/m/03q5_w
3407,412507,['Burping_and_eructation'],/m/03q5_w
3409,348290,"['Burping_and_eructation', 'Chirp_and_tweet']","/m/03q5_w,/m/07pggtn"
3411,340869,['Burping_and_eructation'],/m/03q5_w
3412,264523,['Burping_and_eructation'],/m/03q5_w
3414,85728,"['Burping_and_eructation', 'Breathing']","/m/03q5_w,/m/0lyf6"
3415,407693,['Burping_and_eructation'],/m/03q5_w
3416,403350,['Burping_and_eructation'],/m/03q5_w
3417,218048,['Burping_and_eructation'],/m/03q5_w
3418,179713,"['Drum', 'Trombone', 'Hi-hat']","/m/026t6,/m/07c6l,/m/03qtq"
3419,248202,['Timpani'],/m/011k_j
3420,167182,['Drum'],/m/026t6
3421,329870,"['Timpani', 'Cymbal', 'Marimba_and_xylophone', 'Tambourine']","/m/011k_j,/m/01qbl,/m/0dwsp,/m/07brj"
3424,208545,['Drum'],/m/026t6
3425,36131,['Drum'],/m/026t6
3426,318759,['Drum'],/m/026t6
3428,145451,"['Drum', 'Cymbal', 'Harp']","/m/026t6,/m/01qbl,/m/03m5k"
3429,34091,"['Timpani', 'Snare_drum']","/m/011k_j,/m/06rvn"
3430,259887,"['Orchestra', 'Drum', 'Cymbal']","/m/05pd6,/m/026t6,/m/01qbl"
3431,193328,"['Orchestra', 'Drum', 'Violin_and_fiddle', 'French_horn', 'Tambourine']","/m/05pd6,/m/026t6,/m/07y_7,/m/0319l,/m/07brj"
3432,208565,['Drum'],/m/026t6
3433,404025,"['Orchestra', 'Timpani', 'Cymbal', 'French_horn']","/m/05pd6,/m/011k_j,/m/01qbl,/m/0319l"
3434,323005,"['Drum', 'Tambourine']","/m/026t6,/m/07brj"
3435,186941,"['Drum', 'Accordion']","/m/026t6,/m/0mkg"
3436,153405,"['Orchestra', 'Timpani']","/m/05pd6,/m/011k_j"
3437,99907,['Drum'],/m/026t6
3438,181827,"['Bass_guitar', 'Timpani', 'Marimba_and_xylophone']","/m/018vs,/m/011k_j,/m/0dwsp"
3441,217543,"['Orchestra', 'Drum', 'Cymbal']","/m/05pd6,/m/026t6,/m/01qbl"
3442,348234,['Drum'],/m/026t6
3444,119497,['Drum'],/m/026t6
3445,363467,"['Drum', 'Harp']","/m/026t6,/m/03m5k"
3446,119498,['Drum'],/m/026t6
3447,34131,"['Timpani', 'Snare_drum']","/m/011k_j,/m/06rvn"
3448,268760,"['Drum', 'Scissors']","/m/026t6,/m/01lsmm"
3449,279000,"['Orchestra', 'Drum', 'Piano', 'Violin_and_fiddle']","/m/05pd6,/m/026t6,/m/05r5c,/m/07y_7"
3450,172378,"['Drum', 'Accordion', 'Finger_snapping']","/m/026t6,/m/0mkg,/m/025_jnm"
3451,397020,"['Drum', 'Crash_cymbal', 'Drum_kit']","/m/026t6,/m/0bm0k,/m/02hnl"
3452,203614,['Drum'],/m/026t6
3453,241887,"['Drum', 'Crash_cymbal', 'Tambourine']","/m/026t6,/m/0bm0k,/m/07brj"
3454,71136,"['Drum', 'Walk_and_footsteps']","/m/026t6,/m/07pbtc8"
3455,319471,"['Drum', 'Drum_kit']","/m/026t6,/m/02hnl"
3457,399601,['Drum'],/m/026t6
3458,348275,"['Orchestra', 'Timpani', 'Brass_instrument', 'Harp']","/m/05pd6,/m/011k_j,/m/01kcd,/m/03m5k"
3459,334093,['Bass_guitar'],/m/018vs
3460,337765,['Bass_guitar'],/m/018vs
3461,412135,['Bass_guitar'],/m/018vs
3462,105091,['Bass_guitar'],/m/018vs
3463,328878,['Bass_guitar'],/m/018vs
3464,69735,['Bass_guitar'],/m/018vs
3465,337759,['Bass_guitar'],/m/018vs
3466,37247,['Bass_guitar'],/m/018vs
3467,337964,['Bass_guitar'],/m/018vs
3468,412130,['Bass_guitar'],/m/018vs
3469,43942,['Bass_guitar'],/m/018vs
3470,59974,['Bass_guitar'],/m/018vs
3471,45588,['Bass_guitar'],/m/018vs
3472,69736,['Bass_guitar'],/m/018vs
3473,257375,"['Bass_guitar', 'Trumpet', 'Crash_cymbal']","/m/018vs,/m/07gql,/m/0bm0k"
3474,69738,['Bass_guitar'],/m/018vs
3475,51197,['Bass_guitar'],/m/018vs
3476,105092,['Bass_guitar'],/m/018vs
3477,59973,['Bass_guitar'],/m/018vs
3478,321706,['Bass_guitar'],/m/018vs
3479,255833,['Bass_guitar'],/m/018vs
3480,264201,"['Bass_guitar', 'Snare_drum', 'Hi-hat', 'Bass_drum']","/m/018vs,/m/06rvn,/m/03qtq,/m/0bm02"
3481,390099,"['Bass_guitar', 'Snare_drum', 'Hi-hat', 'Piano', 'Bass_drum', 'Organ']","/m/018vs,/m/06rvn,/m/03qtq,/m/05r5c,/m/0bm02,/m/013y1f"
3483,147301,['Bass_guitar'],/m/018vs
3484,412136,['Bass_guitar'],/m/018vs
3485,69732,['Bass_guitar'],/m/018vs
3486,351519,['Bass_guitar'],/m/018vs
3487,339316,['Bass_guitar'],/m/018vs
3488,89261,['Bass_guitar'],/m/018vs
3489,51198,['Bass_guitar'],/m/018vs
3490,160542,['Bass_guitar'],/m/018vs
3491,169042,['Bass_guitar'],/m/018vs
3492,35843,['Bass_guitar'],/m/018vs
3493,35257,['Bass_guitar'],/m/018vs
3495,69739,['Bass_guitar'],/m/018vs
3496,412132,['Bass_guitar'],/m/018vs
3497,59972,['Bass_guitar'],/m/018vs
3498,35256,['Bass_guitar'],/m/018vs
3499,30866,['Bass_guitar'],/m/018vs
3500,337767,['Bass_guitar'],/m/018vs
3501,77629,['Bass_guitar'],/m/018vs
3502,365950,['Bass_guitar'],/m/018vs
3503,113614,['Bass_guitar'],/m/018vs
3504,385868,['Bass_guitar'],/m/018vs
3505,412143,['Bass_guitar'],/m/018vs
3506,256081,['Bass_guitar'],/m/018vs
3507,21611,['Bass_guitar'],/m/018vs
3508,59971,['Bass_guitar'],/m/018vs
3590,340355,['Applause'],/m/028ght
3591,94036,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3599,192003,['Applause'],/m/028ght
3601,47339,"['Applause', 'Clapping', 'Cough']","/m/028ght,/m/0l15bq,/m/01b_21"
3602,340362,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3603,1923,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3604,110537,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3605,119031,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3606,1924,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3608,395414,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3609,427130,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3625,386764,"['Applause', 'Clapping', 'Cough']","/m/028ght,/m/0l15bq,/m/01b_21"
3627,119021,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3633,119032,"['Applause', 'Clapping', 'Cough']","/m/028ght,/m/0l15bq,/m/01b_21"
3634,119023,['Applause'],/m/028ght
3635,78435,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3643,25310,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3646,391282,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3648,326373,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3649,386763,"['Applause', 'Tap', 'Clapping']","/m/028ght,/m/07qcpgn,/m/0l15bq"
3650,243012,['Applause'],/m/028ght
3655,95361,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3657,340356,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3659,119029,['Applause'],/m/028ght
3665,33562,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3666,1921,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3667,179127,"['Applause', 'Clapping', 'Whistling']","/m/028ght,/m/0l15bq,/m/01w250"
3672,25295,['Applause'],/m/028ght
3674,118337,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3678,340357,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3684,119026,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3689,50293,"['Applause', 'Clapping']","/m/028ght,/m/0l15bq"
3694,118616,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3695,94227,['Frying_(food)'],/m/0dxrf
3696,417736,"['Frying_(food)', 'Crackle']","/m/0dxrf,/m/07pzfmf"
3697,396168,['Frying_(food)'],/m/0dxrf
3698,179675,['Frying_(food)'],/m/0dxrf
3699,16363,"['Frying_(food)', 'Dog']","/m/0dxrf,/m/0bt9lr"
3700,62109,['Frying_(food)'],/m/0dxrf
3701,274499,['Frying_(food)'],/m/0dxrf
3702,428863,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3703,140454,['Frying_(food)'],/m/0dxrf
3704,325366,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3705,33844,['Frying_(food)'],/m/0dxrf
3707,210023,"['Frying_(food)', 'Crackle']","/m/0dxrf,/m/07pzfmf"
3708,393444,['Frying_(food)'],/m/0dxrf
3709,413757,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3710,427134,['Frying_(food)'],/m/0dxrf
3711,360648,"['Frying_(food)', 'Fire', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/02_41,/m/04brg2"
3712,142329,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3714,235511,['Frying_(food)'],/m/0dxrf
3715,156127,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3716,238936,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3717,366068,['Frying_(food)'],/m/0dxrf
3718,16754,['Frying_(food)'],/m/0dxrf
3719,119116,['Frying_(food)'],/m/0dxrf
3720,378702,['Frying_(food)'],/m/0dxrf
3721,351277,['Frying_(food)'],/m/0dxrf
3722,347708,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3724,174467,['Frying_(food)'],/m/0dxrf
3725,185446,['Frying_(food)'],/m/0dxrf
3726,403531,['Frying_(food)'],/m/0dxrf
3727,201936,['Frying_(food)'],/m/0dxrf
3728,366586,"['Frying_(food)', 'Liquid']","/m/0dxrf,/m/04k94"
3729,411933,['Frying_(food)'],/m/0dxrf
3730,319017,['Frying_(food)'],/m/0dxrf
3731,235537,['Frying_(food)'],/m/0dxrf
3732,353124,['Frying_(food)'],/m/0dxrf
3733,94756,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3734,132472,['Frying_(food)'],/m/0dxrf
3735,320772,['Frying_(food)'],/m/0dxrf
3736,194806,['Frying_(food)'],/m/0dxrf
3737,167505,['Frying_(food)'],/m/0dxrf
3738,408719,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3739,118436,['Frying_(food)'],/m/0dxrf
3740,330834,"['Frying_(food)', 'Crackle']","/m/0dxrf,/m/07pzfmf"
3741,424872,"['Frying_(food)', 'Air_conditioning']","/m/0dxrf,/m/025wky1"
3742,165431,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3743,238234,"['Frying_(food)', 'Dishes_and_pots_and_pans']","/m/0dxrf,/m/04brg2"
3744,325636,['Fire'],/m/02_41
3745,166921,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3746,175627,['Fire'],/m/02_41
3747,390159,"['Fire', 'Tick', 'Insect', 'Hiss']","/m/02_41,/m/07qjznt,/m/03vt0,/m/07rjwbb"
3748,390160,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3749,408101,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3750,365104,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3751,325699,['Fire'],/m/02_41
3752,167509,['Fire'],/m/02_41
3753,235611,['Fire'],/m/02_41
3754,323178,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3756,398977,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3757,42143,['Fire'],/m/02_41
3758,366760,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3759,365764,['Fire'],/m/02_41
3760,235731,['Fire'],/m/02_41
3761,218840,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3762,45809,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3763,236285,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3764,338686,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3765,338687,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3766,401676,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3767,426780,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3768,365853,['Fire'],/m/02_41
3769,381737,"['Fire', 'Breathing', 'Hiss']","/m/02_41,/m/0lyf6,/m/07rjwbb"
3770,205097,['Fire'],/m/02_41
3771,347947,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3772,326463,['Fire'],/m/02_41
3773,17748,['Fire'],/m/02_41
3774,410975,['Fire'],/m/02_41
3775,423777,['Fire'],/m/02_41
3776,213865,"['Fire', 'Tick']","/m/02_41,/m/07qjznt"
3778,265581,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3782,327550,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3783,429967,"['Fire', 'Crack']","/m/02_41,/m/07qs1cx"
3784,317335,['Fire'],/m/02_41
3785,336791,"['Fire', 'Mechanical_fan']","/m/02_41,/m/02x984l"
3786,88474,['Fire'],/m/02_41
3790,122803,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3791,415155,['Fire'],/m/02_41
3792,315837,"['Fire', 'Tick']","/m/02_41,/m/07qjznt"
3793,187344,"['Fire', 'Tick', 'Hiss']","/m/02_41,/m/07qjznt,/m/07rjwbb"
3794,82422,"['Fire', 'Hiss']","/m/02_41,/m/07rjwbb"
3795,401930,['Meow'],/m/07qrkrw
3796,362652,['Meow'],/m/07qrkrw
3797,412057,"['Meow', 'Purr', 'Chirp_and_tweet']","/m/07qrkrw,/m/02yds9,/m/07pggtn"
3798,412016,"['Meow', 'Purr']","/m/07qrkrw,/m/02yds9"
3799,62033,['Meow'],/m/07qrkrw
3802,56380,['Meow'],/m/07qrkrw
3803,196251,['Meow'],/m/07qrkrw
3804,260179,['Meow'],/m/07qrkrw
3805,368006,['Meow'],/m/07qrkrw
3806,414042,['Meow'],/m/07qrkrw
3807,368013,['Meow'],/m/07qrkrw
3808,172639,['Meow'],/m/07qrkrw
3809,368007,['Meow'],/m/07qrkrw
3810,412017,['Meow'],/m/07qrkrw
3811,110388,['Meow'],/m/07qrkrw
3812,94813,"['Meow', 'Purr']","/m/07qrkrw,/m/02yds9"
3813,16940,['Meow'],/m/07qrkrw
3814,424596,['Meow'],/m/07qrkrw
3815,333779,['Meow'],/m/07qrkrw
3816,133869,['Meow'],/m/07qrkrw
3817,88475,['Meow'],/m/07qrkrw
3818,100030,['Meow'],/m/07qrkrw
3819,385892,['Meow'],/m/07qrkrw
3821,92912,"['Meow', 'Purr']","/m/07qrkrw,/m/02yds9"
3822,366855,['Meow'],/m/07qrkrw
3823,362953,['Meow'],/m/07qrkrw
3824,425182,['Meow'],/m/07qrkrw
3825,218834,['Meow'],/m/07qrkrw
3826,256452,['Meow'],/m/07qrkrw
3827,170298,"['Meow', 'Purr']","/m/07qrkrw,/m/02yds9"
3828,173117,['Meow'],/m/07qrkrw
3829,182307,"['Cat_communication', 'Meow']","/m/0f25s6,/m/07qrkrw"
3830,331626,"['Meow', 'Purr', 'Chirp_and_tweet']","/m/07qrkrw,/m/02yds9,/m/07pggtn"
3831,120017,['Meow'],/m/07qrkrw
3832,43588,['Meow'],/m/07qrkrw
3833,368009,['Meow'],/m/07qrkrw
3834,185439,['Meow'],/m/07qrkrw
3835,246037,['Meow'],/m/07qrkrw
3836,383777,['Meow'],/m/07qrkrw
3837,58384,['Meow'],/m/07qrkrw
3838,333916,['Meow'],/m/07qrkrw
3839,85238,['Meow'],/m/07qrkrw
3840,76589,"['Meow', 'Tap']","/m/07qrkrw,/m/07qcpgn"
3841,407671,['Meow'],/m/07qrkrw
3842,274151,"['Meow', 'Cricket']","/m/07qrkrw,/m/09xqv"
3844,181169,"['Meow', 'Purr']","/m/07qrkrw,/m/02yds9"
3845,174472,['Meow'],/m/07qrkrw
3846,49784,"['Cat_communication', 'Meow']","/m/0f25s6,/m/07qrkrw"
3847,407626,"['Meow', 'Breathing']","/m/07qrkrw,/m/0lyf6"
3848,31676,"['Meow', 'Caterwaul']","/m/07qrkrw,/m/07r81j2"
3850,118522,['Meow'],/m/07qrkrw
3851,163286,['Meow'],/m/07qrkrw
3852,264507,['Meow'],/m/07qrkrw
3853,406613,['Meow'],/m/07qrkrw
3854,386737,['Meow'],/m/07qrkrw
3855,407188,"['Meow', 'Purr', 'Chink_and_clink']","/m/07qrkrw,/m/02yds9,/m/07q7njn"
3856,152312,['Meow'],/m/07qrkrw
3857,381761,['Meow'],/m/07qrkrw
3858,131595,"['Meow', 'Purr']","/m/07qrkrw,/m/02yds9"
3859,107188,"['Meow', 'Caterwaul']","/m/07qrkrw,/m/07r81j2"
3860,131201,['Meow'],/m/07qrkrw
3861,416197,"['Meow', 'Car_passing_by']","/m/07qrkrw,/t/dd00134"
3862,328843,['Meow'],/m/07qrkrw
3863,181344,"['Cat_communication', 'Meow']","/m/0f25s6,/m/07qrkrw"
3864,381783,['Meow'],/m/07qrkrw
3865,379186,['Meow'],/m/07qrkrw
3866,76590,"['Meow', 'Tap']","/m/07qrkrw,/m/07qcpgn"
3867,149191,['Meow'],/m/07qrkrw
3868,68309,"['Screech', 'Cello']","/m/07q8k13,/m/01xqw"
3869,325939,['Screech'],/m/07q8k13
3870,408647,['Screech'],/m/07q8k13
3871,366739,['Screech'],/m/07q8k13
3872,339184,['Screech'],/m/07q8k13
3873,233558,['Screech'],/m/07q8k13
3874,408649,['Screech'],/m/07q8k13
3876,70050,"['Screech', 'Bird_vocalization_and_bird_call_and_bird_song']","/m/07q8k13,/m/020bb7"
3877,382586,"['Screech', 'Train']","/m/07q8k13,/m/07jdr"
3878,194995,"['Screech', 'Keys_jangling', 'Clunk']","/m/07q8k13,/m/03v3yw,/t/dd00108"
3879,68302,"['Screech', 'Cello']","/m/07q8k13,/m/01xqw"
3880,258075,['Screech'],/m/07q8k13
3882,132291,['Screech'],/m/07q8k13
3883,59622,"['Screech', 'Bus']","/m/07q8k13,/m/01bjv"
3884,424461,"['Screech', 'Clunk', 'Chink_and_clink']","/m/07q8k13,/t/dd00108,/m/07q7njn"
3885,390241,"['Screech', 'Tap', 'Scissors']","/m/07q8k13,/m/07qcpgn,/m/01lsmm"
3886,413823,"['Screech', 'Chicken_and_rooster']","/m/07q8k13,/m/09b5t"
3887,326435,['Screech'],/m/07q8k13
3888,57786,"['Screech', 'Train']","/m/07q8k13,/m/07jdr"
3889,413826,"['Screech', 'Chicken_and_rooster']","/m/07q8k13,/m/09b5t"
3890,131368,"['Screech', 'Wind_noise_(microphone)', 'Train']","/m/07q8k13,/t/dd00092,/m/07jdr"
3891,140325,['Screech'],/m/07q8k13
3892,136889,['Screech'],/m/07q8k13
3893,380666,"['Screech', 'Subway_and_metro_and_underground']","/m/07q8k13,/m/0195fx"
3894,220109,['Screech'],/m/07q8k13
3895,131038,"['Screech', 'Car']","/m/07q8k13,/m/0k4j"
3896,245862,"['Screech', 'Scissors']","/m/07q8k13,/m/01lsmm"
3897,119482,"['Screech', 'Sliding_door']","/m/07q8k13,/m/02y_763"
3899,420655,"['Screech', 'Train']","/m/07q8k13,/m/07jdr"
3900,198393,"['Screech', 'Cutlery_and_silverware']","/m/07q8k13,/m/023pjk"
3901,153111,"['Screech', 'Slam']","/m/07q8k13,/m/07rjzl8"
3902,85010,['Screech'],/m/07q8k13
3903,413824,"['Screech', 'Chicken_and_rooster']","/m/07q8k13,/m/09b5t"
3904,54269,"['Screech', 'Slam']","/m/07q8k13,/m/07rjzl8"
3905,237281,"['Screech', 'Violin_and_fiddle']","/m/07q8k13,/m/07y_7"
3906,278138,['Screech'],/m/07q8k13
3907,131568,['Screech'],/m/07q8k13
3908,327683,"['Squish', 'Screech', 'Toothbrush', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07qlwh6,/m/07q8k13,/m/012xff,/m/0130jx,/m/02jz0l"
3909,272242,['Cutlery_and_silverware'],/m/023pjk
3910,351366,['Cutlery_and_silverware'],/m/023pjk
3911,382973,['Cutlery_and_silverware'],/m/023pjk
3912,82048,['Cutlery_and_silverware'],/m/023pjk
3913,180690,"['Cutlery_and_silverware', 'Dishes_and_pots_and_pans']","/m/023pjk,/m/04brg2"
3914,198395,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3915,330300,"['Cutlery_and_silverware', 'Chewing_and_mastication', 'Chink_and_clink']","/m/023pjk,/m/03cczk,/m/07q7njn"
3916,364835,"['Cutlery_and_silverware', 'Knock', 'Dishes_and_pots_and_pans']","/m/023pjk,/m/07r4wb8,/m/04brg2"
3917,23299,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3918,131202,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3919,275582,['Cutlery_and_silverware'],/m/023pjk
3920,267547,['Cutlery_and_silverware'],/m/023pjk
3921,144191,"['Cutlery_and_silverware', 'Dishes_and_pots_and_pans', 'Chopping_(food)']","/m/023pjk,/m/04brg2,/m/07pn_8q"
3922,320344,['Cutlery_and_silverware'],/m/023pjk
3923,394338,['Cutlery_and_silverware'],/m/023pjk
3924,245204,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3925,275580,"['Cutlery_and_silverware', 'Tap', 'Chink_and_clink']","/m/023pjk,/m/07qcpgn,/m/07q7njn"
3926,180694,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3927,324410,['Cutlery_and_silverware'],/m/023pjk
3928,377956,['Cutlery_and_silverware'],/m/023pjk
3929,394057,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3930,154470,['Cutlery_and_silverware'],/m/023pjk
3931,429494,"['Cutlery_and_silverware', 'Tap', 'Dishes_and_pots_and_pans', 'Chink_and_clink']","/m/023pjk,/m/07qcpgn,/m/04brg2,/m/07q7njn"
3932,417223,['Cutlery_and_silverware'],/m/023pjk
3933,366620,"['Cutlery_and_silverware', 'Chopping_(food)']","/m/023pjk,/m/07pn_8q"
3935,35213,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
3936,360649,"['Cutlery_and_silverware', 'Chopping_(food)']","/m/023pjk,/m/07pn_8q"
3937,199893,['Cutlery_and_silverware'],/m/023pjk
3938,187609,['Cutlery_and_silverware'],/m/023pjk
3939,35214,['Cutlery_and_silverware'],/m/023pjk
3940,323006,['Cutlery_and_silverware'],/m/023pjk
3941,198396,"['Cutlery_and_silverware', 'Chink_and_clink']","/m/023pjk,/m/07q7njn"
